company,linkedin_ids,linkedin_url,levels_slug,levels_status,base,total,years_experience,level,city,reported,source,source_url,date,notes,website,careers_url,hq_city,hq_country,employees,sector,year_founded,about
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,130000,203750,10,SDE III,Barcelona,2024-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,120000,160000,7,SDE III,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,114133,168718,14,Principal SDE,Madrid,2026-06,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,110000,170000,17,SDE III,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,108000,200000,19,SDE III,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,106073,190931,19,SDE III,Madrid,2025-12,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,105000,225000,18,SDE III,Madrid,2024-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,102000,142000,18,SDE III,Madrid,2023-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,100000,130000,15,SDE III,Barcelona,2024-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,100000,130000,15,SDE III,Barcelona,2023-12,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,100000,100000,6,SDE II,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,98373,151658,18,SDE III,Madrid,2026-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,98000,149000,7,SDE III,Barcelona,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,97000,117000,13,SDE III,Madrid,2023-07,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,96221,187378,9,SDE III,Barcelona,2025-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,95900,185807,12,SDE III,Barcelona,2025-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,95000,115000,14,SDE III,Madrid,2024-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,94256,137239,15,SDE III,Madrid,2026-06,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,94000,154000,6,SDE III,Madrid,2025-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,94000,134000,14,SDE III,Madrid,2025-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,92000,142000,15,SDE III,Madrid,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,90672,130971,20,SDE III,Madrid,2026-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,90000,180000,8,SDE III,Madrid,2024-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,90000,140000,8,SDE III,Madrid,2024-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,90000,140000,8,SDE III,Madrid,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,90000,116000,8,SDE III,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,86000,166000,10,SDE III,Barcelona,2025-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,86000,166000,10,SDE III,Barcelona,2025-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,85187,85187,9,SDE III,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,85156,115353,9,SDE III,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,85000,134000,7,SDE III,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,85000,125000,10,SDE III,Madrid,2026-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,85000,125000,7,SDE II,Madrid,2025-12,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,85000,125000,7,SDE III,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,85000,125000,7,SDE III,Madrid,2024-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,85000,95000,7,SDE II,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,84000,134000,14,SDE III,Madrid,2025-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,84000,130000,17,SDE III,Madrid,2025-06,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,84000,130000,11,SDE III,Barcelona,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,84000,106000,11,SDE III,Barcelona,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,84000,104000,9,SDE III,Madrid,2025-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,83000,91000,13,SDE III,Madrid,2025-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,83000,83000,7,SDE II,Barcelona,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,80000,100000,8,SDE II,Barcelona,2025-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,80000,95000,9,SDE II,Madrid,2025-07,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,80000,84000,10,SDE II,Madrid,2024-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,78210,106018,8,SDE III,Madrid,2023-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,77000,113000,7,SDE II,Barcelona,2025-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,76000,116000,8,SDE II,Madrid,2025-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,75511,115201,7,SDE II,Madrid,2026-06,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,75000,115000,7,SDE II,Madrid,2026-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,72000,99000,5,SDE II,Madrid,2025-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,71724,112132,10,SDE II,Barcelona,2026-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,71000,101000,8,SDE II,Madrid,2025-06,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,71000,90000,5,Software DEV Engineer II,Madrid,2026-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,70501,95679,9,SDE II,Madrid,2026-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,70000,120000,14,SDE II,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,70000,100000,7,SDE II,Barcelona,2025-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,70000,98000,8,SDE II,Madrid,2026-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,70000,95000,5,SDE II,Madrid,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,70000,94000,6,SDE II,Madrid,2026-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,70000,70000,6,L3,Madrid,2026-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,69000,110000,5,SDE II,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,69000,108000,11,SDE II,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,69000,83000,7,SDE I,Madrid,2024-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,68735,90908,5,SDE II,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,68182,87945,8,SDE II,Madrid,2026-07,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,68000,83000,10,SDE II,Madrid,2025-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,67672,88883,9,SDE III,Barcelona,2026-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,67204,88883,7,SDE II,Madrid,2023-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,67000,87000,8,SDE II,Madrid,2025-12,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,67000,87000,8,SDE II,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,67000,83000,6,SDE II,Madrid,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,67000,74500,10,SDE II,Madrid,2024-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,66615,86801,5,SDE II,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,66000,108000,13,SDE II,Madrid,2024-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,65000,105000,13,SDE II,Madrid,2024-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,65000,95750,5,SDE II,Madrid,2023-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,65000,90000,7,SDE II,Madrid,2025-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,65000,85000,7,SDE II,Madrid,2024-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,65000,85000,7,SDE II,Madrid,2024-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,65000,85000,5,SDE II,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,65000,85000,5,SDE II,Madrid,2026-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,64000,109000,10,SDE II,Madrid,2024-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,64000,84000,7,SDE II,Madrid,2024-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,63000,98000,5,SDE II,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,63000,93000,5,SDE II,Barcelona,2024-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,63000,91000,20,SDE II,Madrid,2026-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,63000,87000,5,SDE II,Barcelona,2025-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,63000,84000,10,SDE II,Madrid,2026-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,62000,90000,6,SDE II,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,62000,90000,5,SDE II,Madrid,2026-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,62000,87000,5,SDE II,Madrid,2026-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,62000,86000,7,SDE II,Madrid,2025-06,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,62000,86000,6,SDE II,Madrid,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,62000,85000,7,SDE II,Madrid,2023-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,62000,82000,7,SDE II,Madrid,2023-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,62000,79000,5,SDE II,Madrid,2024-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,61000,90000,5,SDE II,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,61000,81000,6,SDE II,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60830,109494,8,SDE II,Madrid,2024-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,101000,8,SDE II,Madrid,2023-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,101000,5,SDE II,Barcelona,2025-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,100000,9,SDE II,Madrid,2024-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,96000,5,SDE II,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,90000,7,SDE II,Madrid,2026-06,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,90000,5,SDE II,Barcelona,2026-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,85000,6,SDE III,Madrid,2025-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,83000,5,SDE II,Madrid,2024-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,82000,6,SDE II,Madrid,2025-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,80000,7,SDE II,Madrid,2025-12,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,80000,6,SDE II,Madrid,2025-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,80000,6,SDE II,Madrid,2024-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,80000,5,SDE II,Madrid,2025-12,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,60000,80000,5,SDE II,Madrid,2025-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,59994,99990,5,SDE II,Madrid,2026-07,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,57000,77000,6,SDE II,Barcelona,2024-04,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,57000,77000,6,SDE II,Barcelona,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
